#name (cmd = mergePeaks -d given Elba1_ChIPnexus_sumit_q10.bed Elba2_ChIPnexus_sumit_q5.bed Elba3_ChIPnexus_sumit_q10.bed Insv_ChIPnexus_sumit_q10.bed -venn chipseq_given_venn.txt)	chr	start	end	strand	Stat	Parent files	Total subpeaks	Elba1_ChIPnexus_sumit_q10.bed	Elba2_ChIPnexus_sumit_q5.bed	Elba3_ChIPnexus_sumit_q10.bed	Insv_ChIPnexus_sumit_q10.bed
Merged-chr3R-15826770-1	chr3R	15826770	15826770	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_10564a	
Merged-chr3R-15826850-1	chr3R	15826850	15826850	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_10564b	
Merged-chr3L-8971922-1	chr3L	8971922	8971922	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_6556a	
Merged-chr3L-8972033-1	chr3L	8972033	8972033	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_6556b	
Merged-chr3R-15833481-1	chr3R	15833481	15833481	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_10565a	
Merged-chr3R-15833806-1	chr3R	15833806	15833806	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_10565c	
Merged-chr3R-15834188-1	chr3R	15834188	15834188	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_10566a	
Merged-chr3R-15834271-1	chr3R	15834271	15834271	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_10566b	
Merged-chr3R-15847004-1	chr3R	15847004	15847004	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_10568b	
Merged-chr2R-11266059-1	chr2R	11266059	11266059	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_4157a	
Merged-chr2R-11266147-1	chr2R	11266147	11266147	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_4157b	
Merged-chr2R-11266386-1	chr2R	11266386	11266386	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_4157c	
Merged-chr2L-12545401-1	chr2L	12545401	12545401	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_1606c	
Merged-chr3R-3375268-1	chr3R	3375268	3375268	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_9000	
Merged-chr3R-3393593-1	chr3R	3393593	3393593	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_9001	
Merged-chr3R-3737550-1	chr3R	3737550	3737550	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_9018	
Merged-chr3R-3739026-1	chr3R	3739026	3739026	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_9019	
Merged-chr3R-3804158-1	chr3R	3804158	3804158	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_9029	
Merged-chr3R-3963506-1	chr3R	3963506	3963506	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_9059	
Merged-chr3R-3971688-1	chr3R	3971688	3971688	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_9062	
Merged-chr3R-4015786-1	chr3R	4015786	4015786	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_9069	
Merged-chrX-13716287-1	chrX	13716287	13716287	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_13761a	
Merged-chr3R-4031663-1	chr3R	4031663	4031663	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_9073	
Merged-chr3R-4089070-1	chr3R	4089070	4089070	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_9088	
Merged-chrX-13721070-1	chrX	13721070	13721070	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_13763b	
Merged-chr3R-4102665-1	chr3R	4102665	4102665	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_9093	
Merged-chr3R-4103062-1	chr3R	4103062	4103062	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_9094	
Merged-chr3R-4111261-1	chr3R	4111261	4111261	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_9097	
Merged-chr3R-11182623-1	chr3R	11182623	11182623	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_10001b	
Merged-chr3R-9474224-1	chr3R	9474224	9474224	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_9759b	
Merged-chr2L-21407358-1	chr2L	21407358	21407358	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_2560a	
Merged-chr2L-21407477-1	chr2L	21407477	21407477	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_2560b	
Merged-chrX-13887571-1	chrX	13887571	13887571	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_13768b	
Merged-chr3L-5127332-1	chr3L	5127332	5127332	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_6154a	
Merged-chrX-12476880-1	chrX	12476880	12476880	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_13608b	
Merged-chrX-12473690-1	chrX	12473690	12473690	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_13606	
Merged-chrX-12505574-1	chrX	12505574	12505574	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_13614	
Merged-chrX-12507424-1	chrX	12507424	12507424	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_13615	
Merged-chrX-12513063-1	chrX	12513063	12513063	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_13617	
Merged-chr2R-16439643-1	chr2R	16439643	16439643	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_4806a	
Merged-chr2R-16439942-1	chr2R	16439942	16439942	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_4806b	
Merged-chr4-329659-1	chr4	329659	329659	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_12011	
Merged-chr2L-10439443-1	chr2L	10439443	10439443	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_1361b	
Merged-chrX-12526205-1	chrX	12526205	12526205	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_13621	
Merged-chrX-12527455-1	chrX	12527455	12527455	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_13622	
Merged-chrX-12552628-1	chrX	12552628	12552628	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_13628	
Merged-chr2R-7491170-1	chr2R	7491170	7491170	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_3605b	
Merged-chr2R-7491247-1	chr2R	7491247	7491247	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_3605c	
Merged-chr3R-12465953-1	chr3R	12465953	12465953	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_10166b	
Merged-chrX-12610037-1	chrX	12610037	12610037	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_13635	
Merged-chr2R-16445401-1	chr2R	16445401	16445401	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_4808a	
Merged-chr3L-5139154-1	chr3L	5139154	5139154	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_6158a	
Merged-chr2R-16445530-1	chr2R	16445530	16445530	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_4808b	
Merged-chr3L-5139214-1	chr3L	5139214	5139214	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_6158b	
Merged-chr4-442587-1	chr4	442587	442587	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_12032	
Merged-chr4-464425-1	chr4	464425	464425	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_12035	
Merged-chr4-473274-1	chr4	473274	473274	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_12037	
Merged-chr2R-17511879-1	chr2R	17511879	17511879	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_4969a	
Merged-chr2R-17511945-1	chr2R	17511945	17511945	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_4969b	
Merged-chrX-12651289-1	chrX	12651289	12651289	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_13643	
Merged-chrX-12657691-1	chrX	12657691	12657691	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_13645	
Merged-chrX-12684086-1	chrX	12684086	12684086	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_13648	
Merged-chr4-489700-1	chr4	489700	489700	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_12042	
Merged-chr4-503902-1	chr4	503902	503902	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_12045	
Merged-chr4-513470-1	chr4	513470	513470	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_12046	
Merged-chrX-12793977-1	chrX	12793977	12793977	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_13652	
Merged-chr4-525395-1	chr4	525395	525395	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_12050	
Merged-chr4-529836-1	chr4	529836	529836	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_12052	
Merged-chr4-574846-1	chr4	574846	574846	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_12054	
Merged-chr4-591154-1	chr4	591154	591154	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_12058	
Merged-chrX-13005295-1	chrX	13005295	13005295	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_13665	
Merged-chrX-13006036-1	chrX	13006036	13006036	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_13666	
Merged-chr4-619893-1	chr4	619893	619893	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_12063	
Merged-chr4-627964-1	chr4	627964	627964	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_12064	
Merged-chrX-13022575-1	chrX	13022575	13022575	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_13671	
Merged-chr4-678895-1	chr4	678895	678895	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_12070	
Merged-chr4-688778-1	chr4	688778	688778	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_12073	
Merged-chrX-13116334-1	chrX	13116334	13116334	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_13685	
Merged-chr2L-20148170-1	chr2L	20148170	20148170	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_2409b	
Merged-chr3L-9435923-1	chr3L	9435923	9435923	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_6609	
Merged-chrX-13171333-1	chrX	13171333	13171333	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_13693	
Merged-chrX-13171875-1	chrX	13171875	13171875	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_13694	
Merged-chrX-13172833-1	chrX	13172833	13172833	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_13695	
Merged-chr2R-17759146-1	chr2R	17759146	17759146	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_5004	
Merged-chr2R-17759586-1	chr2R	17759586	17759586	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_5005	
Merged-chr2R-17802987-1	chr2R	17802987	17802987	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_5007	
Merged-chr2R-17819706-1	chr2R	17819706	17819706	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_5008	
Merged-chr2R-17820255-1	chr2R	17820255	17820255	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_5009	
Merged-chr4-748841-1	chr4	748841	748841	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_12090	
Merged-chr4-808202-1	chr4	808202	808202	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_12093	
Merged-chr4-827619-1	chr4	827619	827619	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_12094	
Merged-chr3L-9449827-1	chr3L	9449827	9449827	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_6614	
Merged-chr2R-17963549-1	chr2R	17963549	17963549	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_5014	
Merged-chr3L-9470086-1	chr3L	9470086	9470086	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_6621	
Merged-chr3L-9489728-1	chr3L	9489728	9489728	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_6627	
Merged-chr3L-9498385-1	chr3L	9498385	9498385	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_6629	
Merged-chr3L-9615797-1	chr3L	9615797	9615797	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_6635	
Merged-chr3L-9644816-1	chr3L	9644816	9644816	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_6639	
Merged-chr3L-9672185-1	chr3L	9672185	9672185	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_6642	
Merged-chrX-19591630-1	chrX	19591630	19591630	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_14400a	
Merged-chrX-19591705-1	chrX	19591705	19591705	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_14400b	
Merged-chr2R-18130718-1	chr2R	18130718	18130718	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_5041	
Merged-chr3L-9720539-1	chr3L	9720539	9720539	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_6652	
Merged-chr2L-4444709-1	chr2L	4444709	4444709	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_504c	
Merged-chr3L-9837867-1	chr3L	9837867	9837867	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_6663	
Merged-chr2R-18289278-1	chr2R	18289278	18289278	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_5060	
Merged-chr2R-18291162-1	chr2R	18291162	18291162	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_5062	
Merged-chr3L-9858929-1	chr3L	9858929	9858929	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_6673	
Merged-chr2R-18401547-1	chr2R	18401547	18401547	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_5071	
Merged-chr2R-18448174-1	chr2R	18448174	18448174	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_5075	
Merged-chr4-1181617-1	chr4	1181617	1181617	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_12160c	
Merged-chr3L-11198877-1	chr3L	11198877	11198877	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_6802a	
Merged-chr3L-9891679-1	chr3L	9891679	9891679	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_6680	
Merged-chr3R-5707374-1	chr3R	5707374	5707374	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_9354b	
Merged-chr3L-9961924-1	chr3L	9961924	9961924	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_6685	
Merged-chr3L-9962590-1	chr3L	9962590	9962590	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_6686	
Merged-chr3L-10137061-1	chr3L	10137061	10137061	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_6689	
Merged-chr3L-10252466-1	chr3L	10252466	10252466	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_6696	
Merged-chr2R-18604215-1	chr2R	18604215	18604215	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_5098	
Merged-chrX-10106411-1	chrX	10106411	10106411	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_13364b	
Merged-chr3L-12559357-1	chr3L	12559357	12559357	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_6965a	
Merged-chrX-8455067-1	chrX	8455067	8455067	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_13205b	
Merged-chrX-19645162-1	chrX	19645162	19645162	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_14407b	
Merged-chr3R-19526503-1	chr3R	19526503	19526503	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_10974b	
Merged-chr3L-11208860-1	chr3L	11208860	11208860	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_6806b	
Merged-chr3L-11209089-1	chr3L	11209089	11209089	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_6806d	
Merged-chr3L-11209319-1	chr3L	11209319	11209319	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_6806e	
Merged-chrX-8455926-1	chrX	8455926	8455926	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_13206d	
Merged-chrX-8456000-1	chrX	8456000	8456000	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_13206e	
Merged-chr2R-4611829-1	chr2R	4611829	4611829	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_3203b	
Merged-chr3L-11230297-1	chr3L	11230297	11230297	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_6809b	
Merged-chr4-275362-1	chr4	275362	275362	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_12007b	
Merged-chr3R-17959237-1	chr3R	17959237	17959237	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_10818a	
Merged-chr2L-16587933-1	chr2L	16587933	16587933	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_2002a	
Merged-chr2L-16588000-1	chr2L	16588000	16588000	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_2002b	
Merged-chr3L-1665036-1	chr3L	1665036	1665036	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_5769a	
Merged-chr3L-1665111-1	chr3L	1665111	1665111	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_5769b	
Merged-chr2L-16593232-1	chr2L	16593232	16593232	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_2004a	
Merged-chr2L-16593321-1	chr2L	16593321	16593321	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_2004b	
Merged-chr2R-13300196-1	chr2R	13300196	13300196	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_4408a	
Merged-chr2R-13300279-1	chr2R	13300279	13300279	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_4408b	
Merged-chr2R-13300523-1	chr2R	13300523	13300523	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_4408c	
Merged-chr2R-5783852-1	chr2R	5783852	5783852	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_3367b	
Merged-chr2L-16601876-1	chr2L	16601876	16601876	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_2006d	
Merged-chr2L-8206142-1	chr2L	8206142	8206142	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_1003	
Merged-chr2L-8212823-1	chr2L	8212823	8212823	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_1006	
Merged-chr2L-2164800-1	chr2L	2164800	2164800	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_260b	
Merged-chr2L-21814650-1	chr2L	21814650	21814650	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_2613	
Merged-chr2L-21816822-1	chr2L	21816822	21816822	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_2614	
Merged-chr2L-8238698-1	chr2L	8238698	8238698	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_1011	
Merged-chr2L-21864386-1	chr2L	21864386	21864386	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_2621	
Merged-chr2L-21890584-1	chr2L	21890584	21890584	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_2627	
Merged-chr2L-8297187-1	chr2L	8297187	8297187	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_1028	
Merged-chr2L-21909707-1	chr2L	21909707	21909707	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_2631	
Merged-chr2L-21992008-1	chr2L	21992008	21992008	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_2634	
Merged-chr2L-21992370-1	chr2L	21992370	21992370	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_2635	
Merged-chr2L-21993223-1	chr2L	21993223	21993223	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_2636	
Merged-chr2L-21996121-1	chr2L	21996121	21996121	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_2637	
Merged-chr2L-8304877-1	chr2L	8304877	8304877	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_1032	
Merged-chr2L-8311187-1	chr2L	8311187	8311187	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_1034	
Merged-chr2L-8314925-1	chr2L	8314925	8314925	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_1035	
Merged-chr2L-8348703-1	chr2L	8348703	8348703	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_1039	
Merged-chr2L-22099869-1	chr2L	22099869	22099869	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_2646	
Merged-chr2L-22144448-1	chr2L	22144448	22144448	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_2657	
Merged-chr2L-8398416-1	chr2L	8398416	8398416	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_1052	
Merged-chr3R-25130030-1	chr3R	25130030	25130030	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_11610a	
Merged-chr2L-8420219-1	chr2L	8420219	8420219	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_1061	
Merged-chr2L-8437370-1	chr2L	8437370	8437370	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_1062	
Merged-chr2L-8441948-1	chr2L	8441948	8441948	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_1063	
Merged-chr2L-8464509-1	chr2L	8464509	8464509	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_1065	
Merged-chr2L-8488913-1	chr2L	8488913	8488913	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_1069	
Merged-chr3L-8991230-1	chr3L	8991230	8991230	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_6561a	
Merged-chr3L-8991322-1	chr3L	8991322	8991322	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_6561b	
