#name (cmd = mergePeaks -d 50 Elba1_ChIPnexus_sumit_q10.bed Elba2_ChIPnexus_sumit_q5.bed Elba3_ChIPnexus_sumit_q10.bed Insv_ChIPnexus_sumit_q10.bed -venn chipseq_50_venn.txt)	chr	start	end	strand	Stat	Parent files	Total subpeaks	Elba1_ChIPnexus_sumit_q10.bed	Elba2_ChIPnexus_sumit_q5.bed	Elba3_ChIPnexus_sumit_q10.bed	Insv_ChIPnexus_sumit_q10.bed
Merged-chr3R-21826800-3	chr3R	21826773	21826828	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_7294	Elba2_ChIPnexus_peak_2676	Elba3_ChIPnexus_peak_11311	
Merged-chr3R-21827965-3	chr3R	21827934	21828003	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_7295	Elba2_ChIPnexus_peak_2677	Elba3_ChIPnexus_peak_11312	
Merged-chr3L-15997169-3	chr3L	15997132	15997201	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_4800	Elba2_ChIPnexus_peak_1759	Elba3_ChIPnexus_peak_7438a	
Merged-chr3L-16027639-3	chr3L	16027604	16027675	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_4805	Elba2_ChIPnexus_peak_1760	Elba3_ChIPnexus_peak_7448	
Merged-chr2R-17190544-3	chr2R	17190510	17190579	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_3202	Elba2_ChIPnexus_peak_1143	Elba3_ChIPnexus_peak_4923a	
Merged-chr3L-16086983-3	chr3L	16086957	16087009	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_4812	Elba2_ChIPnexus_peak_1764	Elba3_ChIPnexus_peak_7463	
Merged-chr3L-16102947-3	chr3L	16102895	16102991	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_4815	Elba2_ChIPnexus_peak_1765	Elba3_ChIPnexus_peak_7467	
Merged-chr2L-4944926-3	chr2L	4944901	4944953	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_320a	Elba2_ChIPnexus_peak_108	Elba3_ChIPnexus_peak_555	
Merged-chr2R-17375830-3	chr2R	17375799	17375860	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_3219	Elba2_ChIPnexus_peak_1148	Elba3_ChIPnexus_peak_4952	
Merged-chr3L-16296669-3	chr3L	16296640	16296701	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_4823	Elba2_ChIPnexus_peak_1767	Elba3_ChIPnexus_peak_7484	
Merged-chr2R-17819699-3	chr2R	17819671	17819731	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_3256	Elba2_ChIPnexus_peak_1160	Elba3_ChIPnexus_peak_5008	
Merged-chr2R-18012011-3	chr2R	18011985	18012038	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_3266	Elba2_ChIPnexus_peak_1163	Elba3_ChIPnexus_peak_5024	
Merged-chr2R-18291178-3	chr2R	18291137	18291224	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_3282	Elba2_ChIPnexus_peak_1167	Elba3_ChIPnexus_peak_5062	
Merged-chrX-13224674-3	chrX	13224646	13224702	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_8909	Elba2_ChIPnexus_peak_3226	Elba3_ChIPnexus_peak_13702	
Merged-chr3R-21891199-3	chr3R	21891165	21891233	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_7314	Elba2_ChIPnexus_peak_2687	Elba3_ChIPnexus_peak_11337	
Merged-chr3R-22035987-3	chr3R	22035944	22036031	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_7319	Elba2_ChIPnexus_peak_2689	Elba3_ChIPnexus_peak_11343	
Merged-chrX-13520015-3	chrX	13519989	13520042	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_8925	Elba2_ChIPnexus_peak_3232	Elba3_ChIPnexus_peak_13736	
Merged-chrX-13609601-3	chrX	13609566	13609637	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_8930	Elba2_ChIPnexus_peak_3234	Elba3_ChIPnexus_peak_13742	
Merged-chrX-13629873-3	chrX	13629843	13629902	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_8933	Elba2_ChIPnexus_peak_3237	Elba3_ChIPnexus_peak_13745b	
Merged-chrX-13638636-3	chrX	13638606	13638667	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_8937	Elba2_ChIPnexus_peak_3240	Elba3_ChIPnexus_peak_13749	
Merged-chr3R-22668951-3	chr3R	22668919	22668981	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_7337	Elba2_ChIPnexus_peak_2696	Elba3_ChIPnexus_peak_11370	
Merged-chr3R-22730769-3	chr3R	22730734	22730802	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_7349	Elba2_ChIPnexus_peak_2700	Elba3_ChIPnexus_peak_11385	
Merged-chr3R-22892672-3	chr3R	22892627	22892717	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_7360	Elba2_ChIPnexus_peak_2703	Elba3_ChIPnexus_peak_11400	
Merged-chrX-14748723-3	chrX	14748693	14748751	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_8982	Elba2_ChIPnexus_peak_3252	Elba3_ChIPnexus_peak_13815	
Merged-chrX-14958965-3	chrX	14958934	14958997	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_8996	Elba2_ChIPnexus_peak_3254	Elba3_ChIPnexus_peak_13831	
Merged-chr3R-23461568-3	chr3R	23461522	23461608	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_7398	Elba2_ChIPnexus_peak_2716	Elba3_ChIPnexus_peak_11459a	
Merged-chr3R-637533-3	chr3R	637490	637579	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_5615b	Elba2_ChIPnexus_peak_2047	Elba3_ChIPnexus_peak_8606b	
Merged-chrU-7228508-3	chrU	7228479	7228540	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_8008b	Elba2_ChIPnexus_peak_2916	Elba3_ChIPnexus_peak_12266c	
Merged-chrX-1768127-3	chrX	1768102	1768153	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_8169b	Elba2_ChIPnexus_peak_2987	Elba3_ChIPnexus_peak_12484b	
Merged-chr3L-17500857-3	chr3L	17500828	17500886	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_4929	Elba2_ChIPnexus_peak_1808	Elba3_ChIPnexus_peak_7641	
Merged-chr2R-18992985-3	chr2R	18992956	18993015	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_3321	Elba2_ChIPnexus_peak_1179	Elba3_ChIPnexus_peak_5136	
Merged-chr2R-5295621-3	chr2R	5295578	5295664	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_2176b	Elba2_ChIPnexus_peak_764b	Elba3_ChIPnexus_peak_3303	
Merged-chr3L-17650776-3	chr3L	17650741	17650811	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_4937	Elba2_ChIPnexus_peak_1810	Elba3_ChIPnexus_peak_7656b	
Merged-chr2R-19264318-3	chr2R	19264287	19264348	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_3341	Elba2_ChIPnexus_peak_1189	Elba3_ChIPnexus_peak_5159b	
Merged-chr2R-19459489-3	chr2R	19459460	19459521	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_3353	Elba2_ChIPnexus_peak_1196	Elba3_ChIPnexus_peak_5178	
Merged-chr2R-19509028-3	chr2R	19508996	19509063	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_3356	Elba2_ChIPnexus_peak_1198	Elba3_ChIPnexus_peak_5184	
Merged-chr2R-19543479-3	chr2R	19543437	19543518	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_3362	Elba2_ChIPnexus_peak_1202	Elba3_ChIPnexus_peak_5193	
Merged-chr2R-19778076-3	chr2R	19778048	19778107	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_3384	Elba2_ChIPnexus_peak_1209	Elba3_ChIPnexus_peak_5227c	
Merged-chr3L-18423015-3	chr3L	18422988	18423041	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_4996	Elba2_ChIPnexus_peak_1825	Elba3_ChIPnexus_peak_7730	
Merged-chr2R-19827940-3	chr2R	19827910	19827976	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_3391	Elba2_ChIPnexus_peak_1212	Elba3_ChIPnexus_peak_5238	
Merged-chr2R-19855712-3	chr2R	19855683	19855744	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_3396	Elba2_ChIPnexus_peak_1216	Elba3_ChIPnexus_peak_5244b	
Merged-chr3L-8435425-3	chr3L	8435366	8435477	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_4178a	Elba2_ChIPnexus_peak_1502	Elba3_ChIPnexus_peak_6491b	
Merged-chr3R-23510479-3	chr3R	23510452	23510505	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_7405	Elba2_ChIPnexus_peak_2719	Elba3_ChIPnexus_peak_11465	
Merged-chr2L-16049945-3	chr2L	16049917	16049976	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_1222b	Elba2_ChIPnexus_peak_425	Elba3_ChIPnexus_peak_1921c	
Merged-chr3R-7169929-3	chr3R	7169901	7169957	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_6178b	Elba2_ChIPnexus_peak_2257	Elba3_ChIPnexus_peak_9504b	
Merged-chr3R-23818803-3	chr3R	23818769	23818835	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_7430	Elba2_ChIPnexus_peak_2727	Elba3_ChIPnexus_peak_11492	
Merged-chr3R-24373254-3	chr3R	24373226	24373285	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_7443	Elba2_ChIPnexus_peak_2731	Elba3_ChIPnexus_peak_11511	
Merged-chr3R-24963733-3	chr3R	24963703	24963762	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_7492	Elba2_ChIPnexus_peak_2749	Elba3_ChIPnexus_peak_11587	
Merged-chr3R-25054992-3	chr3R	25054966	25055018	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_7498	Elba2_ChIPnexus_peak_2752	Elba3_ChIPnexus_peak_11601c	
Merged-chr2R-5378395-3	chr2R	5378365	5378428	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_2184a	Elba2_ChIPnexus_peak_767	Elba3_ChIPnexus_peak_3321	
Merged-chr2R-19949087-3	chr2R	19949059	19949119	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_3413	Elba2_ChIPnexus_peak_1225	Elba3_ChIPnexus_peak_5268	
Merged-chr2R-19985708-3	chr2R	19985680	19985739	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_3417	Elba2_ChIPnexus_peak_1227	Elba3_ChIPnexus_peak_5276a	
Merged-chr2R-20639030-3	chr2R	20639003	20639060	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_3460	Elba2_ChIPnexus_peak_1239	Elba3_ChIPnexus_peak_5348	
Merged-chr2R-20700268-3	chr2R	20700239	20700298	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_3464	Elba2_ChIPnexus_peak_1240	Elba3_ChIPnexus_peak_5356	
Merged-chr2R-20729460-3	chr2R	20729424	20729495	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_3467	Elba2_ChIPnexus_peak_1241	Elba3_ChIPnexus_peak_5361	
Merged-chr2R-20784938-3	chr2R	20784909	20784971	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_3472	Elba2_ChIPnexus_peak_1243	Elba3_ChIPnexus_peak_5370	
Merged-chr2RHet-347943-3	chr2RHet	347913	347975	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_3499	Elba2_ChIPnexus_peak_1258	Elba3_ChIPnexus_peak_5419	
Merged-chr3R-25283768-3	chr3R	25283719	25283812	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_7510	Elba2_ChIPnexus_peak_2754	Elba3_ChIPnexus_peak_11615b	
Merged-chr3R-25400317-3	chr3R	25400266	25400364	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_7523	Elba2_ChIPnexus_peak_2757	Elba3_ChIPnexus_peak_11634	
Merged-chr3R-25521155-3	chr3R	25521123	25521188	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_7531	Elba2_ChIPnexus_peak_2762	Elba3_ChIPnexus_peak_11646b	
Merged-chr3R-25578382-3	chr3R	25578341	25578429	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_7537	Elba2_ChIPnexus_peak_2765	Elba3_ChIPnexus_peak_11656	
Merged-chr3R-25830965-3	chr3R	25830934	25830999	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_7562	Elba2_ChIPnexus_peak_2775	Elba3_ChIPnexus_peak_11695a	
Merged-chr3R-25843649-3	chr3R	25843617	25843680	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_7564	Elba2_ChIPnexus_peak_2776	Elba3_ChIPnexus_peak_11698	
Merged-chr3R-25883929-3	chr3R	25883896	25883958	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_7569	Elba2_ChIPnexus_peak_2777	Elba3_ChIPnexus_peak_11713a	
Merged-chr3R-26164471-3	chr3R	26164435	26164507	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_7595	Elba2_ChIPnexus_peak_2783	Elba3_ChIPnexus_peak_11747	
Merged-chr3R-864677-3	chr3R	864638	864713	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_5636b	Elba2_ChIPnexus_peak_2052	Elba3_ChIPnexus_peak_8640a	
Merged-chr3L-13995655-3	chr3L	13995616	13995694	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_4598d	Elba2_ChIPnexus_peak_1674	Elba3_ChIPnexus_peak_7125d	
Merged-chr3L-268750-3	chr3L	268720	268782	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_3598	Elba2_ChIPnexus_peak_1283	Elba3_ChIPnexus_peak_5543	
Merged-chrX-12360926-3	chrX	12360887	12360975	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_8833a	Elba2_ChIPnexus_peak_3200	Elba3_ChIPnexus_peak_13597a	
Merged-chr3L-21060551-3	chr3L	21060526	21060578	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_5239a	Elba2_ChIPnexus_peak_1930	Elba3_ChIPnexus_peak_8105a	
Merged-chr3L-685926-3	chr3L	685895	685956	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_3640d	Elba2_ChIPnexus_peak_1298	Elba3_ChIPnexus_peak_5620f	
Merged-chr2L-9914855-3	chr2L	9914815	9914890	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_760b	Elba2_ChIPnexus_peak_269	Elba3_ChIPnexus_peak_1241	
Merged-chr3R-26539502-3	chr3R	26539461	26539549	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_7616	Elba2_ChIPnexus_peak_2787	Elba3_ChIPnexus_peak_11780	
Merged-chr3R-26885680-3	chr3R	26885647	26885715	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_7636	Elba2_ChIPnexus_peak_2791	Elba3_ChIPnexus_peak_11806b	
Merged-chr2R-8213582-3	chr2R	8213553	8213614	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_2448b	Elba2_ChIPnexus_peak_860	Elba3_ChIPnexus_peak_3702b	
Merged-chr3R-5509201-3	chr3R	5509157	5509242	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_6057	Elba2_ChIPnexus_peak_2210	Elba3_ChIPnexus_peak_9305	
Merged-chr3R-27434608-3	chr3R	27434577	27434645	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_7665	Elba2_ChIPnexus_peak_2802	Elba3_ChIPnexus_peak_11841	
Merged-chr3R-5589597-3	chr3R	5589568	5589626	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_6067	Elba2_ChIPnexus_peak_2214	Elba3_ChIPnexus_peak_9326	
Merged-chr3R-16079114-3	chr3R	16079086	16079143	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_6842b	Elba2_ChIPnexus_peak_2512	Elba3_ChIPnexus_peak_10578c	
Merged-chrX-17978831-3	chrX	17978796	17978867	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_9235a	Elba2_ChIPnexus_peak_3356	Elba3_ChIPnexus_peak_14236a	
Merged-chrX-2139044-3	chrX	2139008	2139075	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_8198b	Elba2_ChIPnexus_peak_2994	Elba3_ChIPnexus_peak_12540	
Merged-chr2R-3339595-3	chr2R	3339564	3339624	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_2009	Elba2_ChIPnexus_peak_693	Elba3_ChIPnexus_peak_3043	
Merged-chr2R-3377123-3	chr2R	3377093	3377156	+	0.000000	Elba1_ChIPnexus_sumit_q10.bed|Elba2_ChIPnexus_sumit_q5.bed|Elba3_ChIPnexus_sumit_q10.bed	3	Elba1_ChIPnexus_peak_2018	Elba2_ChIPnexus_peak_698	Elba3_ChIPnexus_peak_3052b	
