#name (cmd = mergePeaks -d given wtInsv__insvInsv wtElba3__elba3Elba3 wtElba2__elba2Elba2 wtElba1__elba1Elba1 -venn merge_major_given_venn.txt)	chr	start	end	strand	Stat	Parent files	Total subpeaks	wtInsv__insvInsv	wtElba3__elba3Elba3	wtElba2__elba2Elba2	wtElba1__elba1Elba1
Merged-chr3L-3287804-2	chr3L	3287361	3288248	+	0	wtInsv__insvInsv	2	diff__wtInsv_q20__insvInsv_q20_peak_2171a,diff__wtInsv_q20__insvInsv_q20_peak_2171b			
Merged-chr3L-3289034-2	chr3L	3288523	3289545	+	0	wtInsv__insvInsv	2	diff__wtInsv_q20__insvInsv_q20_peak_2172a,diff__wtInsv_q20__insvInsv_q20_peak_2172b			
Merged-chr3L-3292496-2	chr3L	3292091	3292902	+	0	wtInsv__insvInsv	2	diff__wtInsv_q20__insvInsv_q20_peak_2174a,diff__wtInsv_q20__insvInsv_q20_peak_2174b			
Merged-chrX-12510111-2	chrX	12509735	12510488	+	0	wtInsv__insvInsv	2	diff__wtInsv_q20__insvInsv_q20_peak_5213a,diff__wtInsv_q20__insvInsv_q20_peak_5213b			
Merged-chr3R-15765094-7	chr3R	15763483	15766705	+	0	wtInsv__insvInsv	7	diff__wtInsv_q20__insvInsv_q20_peak_4013a,diff__wtInsv_q20__insvInsv_q20_peak_4013b,diff__wtInsv_q20__insvInsv_q20_peak_4013c,diff__wtInsv_q20__insvInsv_q20_peak_4013d,diff__wtInsv_q20__insvInsv_q20_peak_4013e,diff__wtInsv_q20__insvInsv_q20_peak_4013f,diff__wtInsv_q20__insvInsv_q20_peak_4013g			
Merged-chrX-12512360-2	chrX	12512014	12512706	+	0	wtInsv__insvInsv	2	diff__wtInsv_q20__insvInsv_q20_peak_5215a,diff__wtInsv_q20__insvInsv_q20_peak_5215b			
Merged-chr3R-27832292-1	chr3R	27832046	27832539	+	0	wtInsv__insvInsv	1	diff__wtInsv_q20__insvInsv_q20_peak_4500			
Merged-chr3RHet-1955341-1	chr3RHet	1955237	1955445	+	0	wtInsv__insvInsv	1	diff__wtInsv_q20__insvInsv_q20_peak_4504			
Merged-chr3RHet-2107241-1	chr3RHet	2107063	2107420	+	0	wtInsv__insvInsv	1	diff__wtInsv_q20__insvInsv_q20_peak_4505			
Merged-chr3RHet-2206390-1	chr3RHet	2206252	2206528	+	0	wtInsv__insvInsv	1	diff__wtInsv_q20__insvInsv_q20_peak_4506			
Merged-chr3RHet-2349422-1	chr3RHet	2349321	2349524	+	0	wtInsv__insvInsv	1	diff__wtInsv_q20__insvInsv_q20_peak_4510			
Merged-chr4-89411-1	chr4	89174	89648	+	0	wtInsv__insvInsv	1	diff__wtInsv_q20__insvInsv_q20_peak_4511			
Merged-chr4-151985-1	chr4	151747	152224	+	0	wtInsv__insvInsv	1	diff__wtInsv_q20__insvInsv_q20_peak_4512			
Merged-chr4-152736-1	chr4	152597	152875	+	0	wtInsv__insvInsv	1	diff__wtInsv_q20__insvInsv_q20_peak_4513			
Merged-chr4-181754-1	chr4	181601	181908	+	0	wtInsv__insvInsv	1	diff__wtInsv_q20__insvInsv_q20_peak_4514			
Merged-chr4-230944-1	chr4	230692	231196	+	0	wtInsv__insvInsv	1	diff__wtInsv_q20__insvInsv_q20_peak_4516			
Merged-chr4-425130-1	chr4	425024	425237	+	0	wtInsv__insvInsv	1	diff__wtInsv_q20__insvInsv_q20_peak_4517			
Merged-chr4-427693-1	chr4	427388	427998	+	0	wtInsv__insvInsv	1	diff__wtInsv_q20__insvInsv_q20_peak_4518			
Merged-chr4-428681-1	chr4	428434	428929	+	0	wtInsv__insvInsv	1	diff__wtInsv_q20__insvInsv_q20_peak_4519			
Merged-chr4-429360-1	chr4	429236	429485	+	0	wtInsv__insvInsv	1	diff__wtInsv_q20__insvInsv_q20_peak_4520			
Merged-chr4-436348-1	chr4	436155	436541	+	0	wtInsv__insvInsv	1	diff__wtInsv_q20__insvInsv_q20_peak_4521			
Merged-chr4-437223-1	chr4	437024	437422	+	0	wtInsv__insvInsv	1	diff__wtInsv_q20__insvInsv_q20_peak_4522			
Merged-chr4-487355-1	chr4	487252	487459	+	0	wtInsv__insvInsv	1	diff__wtInsv_q20__insvInsv_q20_peak_4525			
Merged-chr4-488449-1	chr4	488164	488735	+	0	wtInsv__insvInsv	1	diff__wtInsv_q20__insvInsv_q20_peak_4526			
Merged-chr4-507346-1	chr4	507159	507534	+	0	wtInsv__insvInsv	1	diff__wtInsv_q20__insvInsv_q20_peak_4527			
Merged-chr4-510992-1	chr4	510890	511094	+	0	wtInsv__insvInsv	1	diff__wtInsv_q20__insvInsv_q20_peak_4528			
Merged-chr4-646821-1	chr4	646672	646971	+	0	wtInsv__insvInsv	1	diff__wtInsv_q20__insvInsv_q20_peak_4533			
Merged-chr4-659214-1	chr4	658981	659447	+	0	wtInsv__insvInsv	1	diff__wtInsv_q20__insvInsv_q20_peak_4534			
Merged-chr4-835372-1	chr4	835138	835607	+	0	wtInsv__insvInsv	1	diff__wtInsv_q20__insvInsv_q20_peak_4537			
Merged-chr4-856513-1	chr4	856147	856879	+	0	wtInsv__insvInsv	1	diff__wtInsv_q20__insvInsv_q20_peak_4540			
Merged-chr4-941223-1	chr4	940990	941457	+	0	wtInsv__insvInsv	1	diff__wtInsv_q20__insvInsv_q20_peak_4541			
Merged-chr4-1104532-1	chr4	1104384	1104680	+	0	wtInsv__insvInsv	1	diff__wtInsv_q20__insvInsv_q20_peak_4546			
Merged-chr4-1105016-1	chr4	1104831	1105202	+	0	wtInsv__insvInsv	1	diff__wtInsv_q20__insvInsv_q20_peak_4547			
Merged-chr4-1109378-1	chr4	1109219	1109537	+	0	wtInsv__insvInsv	1	diff__wtInsv_q20__insvInsv_q20_peak_4549			
Merged-chr4-1133611-1	chr4	1133422	1133801	+	0	wtInsv__insvInsv	1	diff__wtInsv_q20__insvInsv_q20_peak_4550			
Merged-chr4-1134163-1	chr4	1134061	1134266	+	0	wtInsv__insvInsv	1	diff__wtInsv_q20__insvInsv_q20_peak_4551			
Merged-chr4-1259638-1	chr4	1259508	1259769	+	0	wtInsv__insvInsv	1	diff__wtInsv_q20__insvInsv_q20_peak_4552			
Merged-chrU-1351673-1	chrU	1351538	1351809	+	0	wtInsv__insvInsv	1	diff__wtInsv_q20__insvInsv_q20_peak_4554			
Merged-chrU-2602444-1	chrU	2602218	2602670	+	0	wtInsv__insvInsv	1	diff__wtInsv_q20__insvInsv_q20_peak_4556			
Merged-chrU-3282704-1	chrU	3282428	3282981	+	0	wtInsv__insvInsv	1	diff__wtInsv_q20__insvInsv_q20_peak_4557			
Merged-chrU-3396325-1	chrU	3396186	3396464	+	0	wtInsv__insvInsv	1	diff__wtInsv_q20__insvInsv_q20_peak_4558			
Merged-chrU-3575584-1	chrU	3575433	3575735	+	0	wtInsv__insvInsv	1	diff__wtInsv_q20__insvInsv_q20_peak_4559			
Merged-chrU-7925166-1	chrU	7925008	7925324	+	0	wtInsv__insvInsv	1	diff__wtInsv_q20__insvInsv_q20_peak_4560			
Merged-chrU-8880394-1	chrU	8880274	8880514	+	0	wtInsv__insvInsv	1	diff__wtInsv_q20__insvInsv_q20_peak_4561			
Merged-chrU-9005965-1	chrU	9005816	9006114	+	0	wtInsv__insvInsv	1	diff__wtInsv_q20__insvInsv_q20_peak_4562			
Merged-chrX-8418-1	chrX	8261	8575	+	0	wtInsv__insvInsv	1	diff__wtInsv_q20__insvInsv_q20_peak_4564			
Merged-chrX-80102-1	chrX	79957	80247	+	0	wtInsv__insvInsv	1	diff__wtInsv_q20__insvInsv_q20_peak_4566			
Merged-chrX-150456-1	chrX	150256	150657	+	0	wtInsv__insvInsv	1	diff__wtInsv_q20__insvInsv_q20_peak_4568			
Merged-chrX-170823-1	chrX	170418	171228	+	0	wtInsv__insvInsv	1	diff__wtInsv_q20__insvInsv_q20_peak_4569			
Merged-chrX-255692-1	chrX	255556	255829	+	0	wtInsv__insvInsv	1	diff__wtInsv_q20__insvInsv_q20_peak_4571			
Merged-chrX-274786-1	chrX	274650	274923	+	0	wtInsv__insvInsv	1	diff__wtInsv_q20__insvInsv_q20_peak_4572			
Merged-chrX-302999-1	chrX	302834	303165	+	0	wtInsv__insvInsv	1	diff__wtInsv_q20__insvInsv_q20_peak_4576			
Merged-chrX-303614-1	chrX	303374	303854	+	0	wtInsv__insvInsv	1	diff__wtInsv_q20__insvInsv_q20_peak_4577			
Merged-chrX-318746-1	chrX	318612	318881	+	0	wtInsv__insvInsv	1	diff__wtInsv_q20__insvInsv_q20_peak_4578			
Merged-chrX-345897-1	chrX	345675	346119	+	0	wtInsv__insvInsv	1	diff__wtInsv_q20__insvInsv_q20_peak_4579			
Merged-chrX-348429-1	chrX	348221	348638	+	0	wtInsv__insvInsv	1	diff__wtInsv_q20__insvInsv_q20_peak_4580			
Merged-chrX-421027-1	chrX	420897	421158	+	0	wtInsv__insvInsv	1	diff__wtInsv_q20__insvInsv_q20_peak_4585			
Merged-chrX-659282-1	chrX	659179	659386	+	0	wtInsv__insvInsv	1	diff__wtInsv_q20__insvInsv_q20_peak_4594			
Merged-chrX-666350-1	chrX	666209	666491	+	0	wtInsv__insvInsv	1	diff__wtInsv_q20__insvInsv_q20_peak_4596			
Merged-chrX-678585-1	chrX	678437	678733	+	0	wtInsv__insvInsv	1	diff__wtInsv_q20__insvInsv_q20_peak_4598			
Merged-chr3R-11981496-2	chr3R	11980970	11982023	+	0	wtInsv__insvInsv	2	diff__wtInsv_q20__insvInsv_q20_peak_3780a,diff__wtInsv_q20__insvInsv_q20_peak_3780b			
Merged-chrX-8139344-2	chrX	8138830	8139858	+	0	wtInsv__insvInsv	2	diff__wtInsv_q20__insvInsv_q20_peak_4982a,diff__wtInsv_q20__insvInsv_q20_peak_4982b			
Merged-chr3L-9007333-2	chr3L	9006872	9007795	+	0	wtInsv__insvInsv	2	diff__wtInsv_q20__insvInsv_q20_peak_2422a,diff__wtInsv_q20__insvInsv_q20_peak_2422b			
Merged-chr2R-8791479-2	chr2R	8791359	8791600	+	0	wtInsv__insvInsv	2	diff__wtInsv_q20__insvInsv_q20_peak_1389a,diff__wtInsv_q20__insvInsv_q20_peak_1389b			
Merged-chr3L-3340859-2	chr3L	3340569	3341150	+	0	wtInsv__insvInsv	2	diff__wtInsv_q20__insvInsv_q20_peak_2181a,diff__wtInsv_q20__insvInsv_q20_peak_2181b			
Merged-chr3R-1399244-1	chr3R	1399049	1399439	+	0	wtInsv__insvInsv	1	diff__wtInsv_q20__insvInsv_q20_peak_3224a			
Merged-chr2L-20302601-3	chr2L	20301887	20303316	+	0	wtInsv__insvInsv	3	diff__wtInsv_q20__insvInsv_q20_peak_863b,diff__wtInsv_q20__insvInsv_q20_peak_863c,diff__wtInsv_q20__insvInsv_q20_peak_863d			
Merged-chr2L-16594668-2	chr2L	16594314	16595023	+	0	wtInsv__insvInsv	2	diff__wtInsv_q20__insvInsv_q20_peak_704a,diff__wtInsv_q20__insvInsv_q20_peak_704b			
Merged-chr3L-16660309-1	chr3L	16659906	16660712	+	0	wtInsv__insvInsv	1	diff__wtInsv_q20__insvInsv_q20_peak_2830a			
Merged-chrX-737734-1	chrX	737612	737856	+	0	wtInsv__insvInsv	1	diff__wtInsv_q20__insvInsv_q20_peak_4601			
Merged-chrX-904047-1	chrX	903757	904337	+	0	wtInsv__insvInsv	1	diff__wtInsv_q20__insvInsv_q20_peak_4602			
Merged-chrX-1063824-1	chrX	1063541	1064107	+	0	wtInsv__insvInsv	1	diff__wtInsv_q20__insvInsv_q20_peak_4605			
Merged-chrX-1067065-1	chrX	1066910	1067221	+	0	wtInsv__insvInsv	1	diff__wtInsv_q20__insvInsv_q20_peak_4606			
Merged-chrX-1095021-1	chrX	1094921	1095121	+	0	wtInsv__insvInsv	1	diff__wtInsv_q20__insvInsv_q20_peak_4607			
Merged-chrX-1124673-1	chrX	1124527	1124819	+	0	wtInsv__insvInsv	1	diff__wtInsv_q20__insvInsv_q20_peak_4608			
Merged-chr3L-19967431-1	chr3L	19967311	19967551	+	0	wtInsv__insvInsv	1	diff__wtInsv_q20__insvInsv_q20_peak_3000			
Merged-chr3L-20090665-1	chr3L	20090414	20090916	+	0	wtInsv__insvInsv	1	diff__wtInsv_q20__insvInsv_q20_peak_3008			
Merged-chr3L-20097259-1	chr3L	20097095	20097423	+	0	wtInsv__insvInsv	1	diff__wtInsv_q20__insvInsv_q20_peak_3009			
Merged-chrX-1169180-1	chrX	1169019	1169342	+	0	wtInsv__insvInsv	1	diff__wtInsv_q20__insvInsv_q20_peak_4610			
Merged-chrX-1180389-1	chrX	1180214	1180565	+	0	wtInsv__insvInsv	1	diff__wtInsv_q20__insvInsv_q20_peak_4611			
Merged-chrX-1181282-1	chrX	1180926	1181639	+	0	wtInsv__insvInsv	1	diff__wtInsv_q20__insvInsv_q20_peak_4612			
Merged-chrX-1216468-1	chrX	1216369	1216568	+	0	wtInsv__insvInsv	1	diff__wtInsv_q20__insvInsv_q20_peak_4614			
Merged-chr3L-20176094-1	chr3L	20175941	20176247	+	0	wtInsv__insvInsv	1	diff__wtInsv_q20__insvInsv_q20_peak_3011			
Merged-chr3L-20177019-1	chr3L	20176851	20177188	+	0	wtInsv__insvInsv	1	diff__wtInsv_q20__insvInsv_q20_peak_3012			
Merged-chr3L-20346605-1	chr3L	20346472	20346738	+	0	wtInsv__insvInsv	1	diff__wtInsv_q20__insvInsv_q20_peak_3019			
Merged-chrX-1371061-1	chrX	1370961	1371161	+	0	wtInsv__insvInsv	1	diff__wtInsv_q20__insvInsv_q20_peak_4620			
Merged-chrX-1417545-1	chrX	1417424	1417666	+	0	wtInsv__insvInsv	1	diff__wtInsv_q20__insvInsv_q20_peak_4623			
Merged-chrX-1517016-1	chrX	1516801	1517232	+	0	wtInsv__insvInsv	1	diff__wtInsv_q20__insvInsv_q20_peak_4624			
Merged-chrX-1540597-1	chrX	1540494	1540701	+	0	wtInsv__insvInsv	1	diff__wtInsv_q20__insvInsv_q20_peak_4625			
Merged-chrX-1543166-1	chrX	1543055	1543278	+	0	wtInsv__insvInsv	1	diff__wtInsv_q20__insvInsv_q20_peak_4626			
Merged-chrX-1546731-1	chrX	1546507	1546955	+	0	wtInsv__insvInsv	1	diff__wtInsv_q20__insvInsv_q20_peak_4627			
Merged-chr3L-20376068-1	chr3L	20375962	20376174	+	0	wtInsv__insvInsv	1	diff__wtInsv_q20__insvInsv_q20_peak_3023			
Merged-chr3L-20394892-1	chr3L	20394717	20395068	+	0	wtInsv__insvInsv	1	diff__wtInsv_q20__insvInsv_q20_peak_3025			
Merged-chr3L-20398764-1	chr3L	20398609	20398920	+	0	wtInsv__insvInsv	1	diff__wtInsv_q20__insvInsv_q20_peak_3026			
Merged-chr3L-20400934-1	chr3L	20400799	20401070	+	0	wtInsv__insvInsv	1	diff__wtInsv_q20__insvInsv_q20_peak_3028			
Merged-chrX-1672929-1	chrX	1672648	1673211	+	0	wtInsv__insvInsv	1	diff__wtInsv_q20__insvInsv_q20_peak_4633			
Merged-chrX-1717466-1	chrX	1717352	1717581	+	0	wtInsv__insvInsv	1	diff__wtInsv_q20__insvInsv_q20_peak_4634			
Merged-chr3L-20490359-1	chr3L	20490256	20490462	+	0	wtInsv__insvInsv	1	diff__wtInsv_q20__insvInsv_q20_peak_3031			
Merged-chr3L-20520250-1	chr3L	20520007	20520493	+	0	wtInsv__insvInsv	1	diff__wtInsv_q20__insvInsv_q20_peak_3033			
Merged-chr3L-20534866-1	chr3L	20534730	20535002	+	0	wtInsv__insvInsv	1	diff__wtInsv_q20__insvInsv_q20_peak_3034			
Merged-chr3L-20579057-1	chr3L	20578755	20579360	+	0	wtInsv__insvInsv	1	diff__wtInsv_q20__insvInsv_q20_peak_3035			
Merged-chrX-1847194-1	chrX	1847005	1847384	+	0	wtInsv__insvInsv	1	diff__wtInsv_q20__insvInsv_q20_peak_4643			
Merged-chrX-2006685-1	chrX	2006201	2007170	+	0	wtInsv__insvInsv	1	diff__wtInsv_q20__insvInsv_q20_peak_4649			
Merged-chr3L-20616517-1	chr3L	20616408	20616626	+	0	wtInsv__insvInsv	1	diff__wtInsv_q20__insvInsv_q20_peak_3040			
Merged-chr3L-20663183-1	chr3L	20663002	20663365	+	0	wtInsv__insvInsv	1	diff__wtInsv_q20__insvInsv_q20_peak_3041			
Merged-chr3L-20665511-1	chr3L	20665257	20665766	+	0	wtInsv__insvInsv	1	diff__wtInsv_q20__insvInsv_q20_peak_3042			
Merged-chr3L-20671862-1	chr3L	20671715	20672009	+	0	wtInsv__insvInsv	1	diff__wtInsv_q20__insvInsv_q20_peak_3044			
Merged-chr3L-20699837-1	chr3L	20699683	20699991	+	0	wtInsv__insvInsv	1	diff__wtInsv_q20__insvInsv_q20_peak_3047			
Merged-chr3L-20704665-1	chr3L	20704440	20704890	+	0	wtInsv__insvInsv	1	diff__wtInsv_q20__insvInsv_q20_peak_3048			
Merged-chr3L-20705536-1	chr3L	20705304	20705768	+	0	wtInsv__insvInsv	1	diff__wtInsv_q20__insvInsv_q20_peak_3049			
Merged-chrX-2019701-1	chrX	2019433	2019970	+	0	wtInsv__insvInsv	1	diff__wtInsv_q20__insvInsv_q20_peak_4652			
Merged-chrX-2113830-1	chrX	2113624	2114037	+	0	wtInsv__insvInsv	1	diff__wtInsv_q20__insvInsv_q20_peak_4658			
Merged-chr3L-20785961-1	chr3L	20785809	20786113	+	0	wtInsv__insvInsv	1	diff__wtInsv_q20__insvInsv_q20_peak_3050			
Merged-chr3L-20791724-1	chr3L	20791584	20791865	+	0	wtInsv__insvInsv	1	diff__wtInsv_q20__insvInsv_q20_peak_3051			
Merged-chr3L-20903641-1	chr3L	20903518	20903765	+	0	wtInsv__insvInsv	1	diff__wtInsv_q20__insvInsv_q20_peak_3056			
Merged-chr3L-20915904-1	chr3L	20915787	20916021	+	0	wtInsv__insvInsv	1	diff__wtInsv_q20__insvInsv_q20_peak_3058			
Merged-chrX-2188409-1	chrX	2187952	2188866	+	0	wtInsv__insvInsv	1	diff__wtInsv_q20__insvInsv_q20_peak_4665			
Merged-chr2L-7809202-6	chr2L	7807505	7810900	+	0	wtInsv__insvInsv	6	diff__wtInsv_q20__insvInsv_q20_peak_305a,diff__wtInsv_q20__insvInsv_q20_peak_305b,diff__wtInsv_q20__insvInsv_q20_peak_305c,diff__wtInsv_q20__insvInsv_q20_peak_305d,diff__wtInsv_q20__insvInsv_q20_peak_305e,diff__wtInsv_q20__insvInsv_q20_peak_305f			
Merged-chr3L-20943690-1	chr3L	20943532	20943848	+	0	wtInsv__insvInsv	1	diff__wtInsv_q20__insvInsv_q20_peak_3060			
Merged-chr3L-21058743-1	chr3L	21058608	21058878	+	0	wtInsv__insvInsv	1	diff__wtInsv_q20__insvInsv_q20_peak_3065			
Merged-chr3L-21100681-1	chr3L	21100514	21100849	+	0	wtInsv__insvInsv	1	diff__wtInsv_q20__insvInsv_q20_peak_3066			
Merged-chr3L-21110810-1	chr3L	21110556	21111064	+	0	wtInsv__insvInsv	1	diff__wtInsv_q20__insvInsv_q20_peak_3067			
Merged-chrX-2250950-1	chrX	2250843	2251058	+	0	wtInsv__insvInsv	1	diff__wtInsv_q20__insvInsv_q20_peak_4670			
Merged-chrX-2251650-1	chrX	2251458	2251842	+	0	wtInsv__insvInsv	1	diff__wtInsv_q20__insvInsv_q20_peak_4671			
Merged-chrX-2277384-1	chrX	2277254	2277514	+	0	wtInsv__insvInsv	1	diff__wtInsv_q20__insvInsv_q20_peak_4672			
Merged-chrX-2282250-1	chrX	2282140	2282360	+	0	wtInsv__insvInsv	1	diff__wtInsv_q20__insvInsv_q20_peak_4673			
Merged-chrX-2302949-1	chrX	2302834	2303065	+	0	wtInsv__insvInsv	1	diff__wtInsv_q20__insvInsv_q20_peak_4674			
Merged-chrX-2313782-1	chrX	2313614	2313951	+	0	wtInsv__insvInsv	1	diff__wtInsv_q20__insvInsv_q20_peak_4675			
Merged-chr3L-21193837-1	chr3L	21193716	21193959	+	0	wtInsv__insvInsv	1	diff__wtInsv_q20__insvInsv_q20_peak_3070			
Merged-chr3L-21196987-1	chr3L	21196840	21197134	+	0	wtInsv__insvInsv	1	diff__wtInsv_q20__insvInsv_q20_peak_3072			
Merged-chr3L-21197501-1	chr3L	21197231	21197771	+	0	wtInsv__insvInsv	1	diff__wtInsv_q20__insvInsv_q20_peak_3073			
Merged-chr3L-21255791-1	chr3L	21255606	21255976	+	0	wtInsv__insvInsv	1	diff__wtInsv_q20__insvInsv_q20_peak_3077			
Merged-chr3L-21263244-1	chr3L	21263131	21263357	+	0	wtInsv__insvInsv	1	diff__wtInsv_q20__insvInsv_q20_peak_3079			
Merged-chrX-2818683-1	chrX	2818561	2818806	+	0	wtInsv__insvInsv	1	diff__wtInsv_q20__insvInsv_q20_peak_4684			
Merged-chrX-2876629-1	chrX	2876515	2876743	+	0	wtInsv__insvInsv	1	diff__wtInsv_q20__insvInsv_q20_peak_4686			
Merged-chrX-2877895-1	chrX	2877770	2878020	+	0	wtInsv__insvInsv	1	diff__wtInsv_q20__insvInsv_q20_peak_4687			
Merged-chrX-2883366-1	chrX	2883225	2883508	+	0	wtInsv__insvInsv	1	diff__wtInsv_q20__insvInsv_q20_peak_4688			
Merged-chrX-2885244-1	chrX	2885082	2885406	+	0	wtInsv__insvInsv	1	diff__wtInsv_q20__insvInsv_q20_peak_4689			
Merged-chr3L-21269941-1	chr3L	21269756	21270126	+	0	wtInsv__insvInsv	1	diff__wtInsv_q20__insvInsv_q20_peak_3081			
Merged-chr3L-21280641-1	chr3L	21280423	21280860	+	0	wtInsv__insvInsv	1	diff__wtInsv_q20__insvInsv_q20_peak_3082			
Merged-chr3L-21453442-1	chr3L	21453343	21453542	+	0	wtInsv__insvInsv	1	diff__wtInsv_q20__insvInsv_q20_peak_3088			
Merged-chr3L-21476183-1	chr3L	21475928	21476439	+	0	wtInsv__insvInsv	1	diff__wtInsv_q20__insvInsv_q20_peak_3089			
Merged-chrX-2952530-1	chrX	2952418	2952642	+	0	wtInsv__insvInsv	1	diff__wtInsv_q20__insvInsv_q20_peak_4690			
Merged-chrX-3026268-1	chrX	3026153	3026383	+	0	wtInsv__insvInsv	1	diff__wtInsv_q20__insvInsv_q20_peak_4692			
Merged-chrX-3065510-1	chrX	3065346	3065675	+	0	wtInsv__insvInsv	1	diff__wtInsv_q20__insvInsv_q20_peak_4695			
Merged-chr3L-21567574-1	chr3L	21567469	21567679	+	0	wtInsv__insvInsv	1	diff__wtInsv_q20__insvInsv_q20_peak_3095			
Merged-chr3L-21596418-1	chr3L	21595885	21596951	+	0	wtInsv__insvInsv	1	diff__wtInsv_q20__insvInsv_q20_peak_3098			
Merged-chr3L-21597568-1	chr3L	21597387	21597749	+	0	wtInsv__insvInsv	1	diff__wtInsv_q20__insvInsv_q20_peak_3099			
Merged-chr3R-25980805-1	chr3R	25980351	25981260	+	0	wtInsv__insvInsv	1	diff__wtInsv_q20__insvInsv_q20_peak_4439a			
Merged-chr3L-3757443-2	chr3L	3756765	3758122	+	0	wtInsv__insvInsv	2	diff__wtInsv_q20__insvInsv_q20_peak_2199c,diff__wtInsv_q20__insvInsv_q20_peak_2199d			
Merged-chr3R-16137269-2	chr3R	16137023	16137516	+	0	wtInsv__insvInsv	2	diff__wtInsv_q20__insvInsv_q20_peak_4030a,diff__wtInsv_q20__insvInsv_q20_peak_4030b			
Merged-chrX-3080756-1	chrX	3080222	3081290	+	0	wtInsv__insvInsv	1	diff__wtInsv_q20__insvInsv_q20_peak_4700			
Merged-chrX-3085057-1	chrX	3084884	3085231	+	0	wtInsv__insvInsv	1	diff__wtInsv_q20__insvInsv_q20_peak_4702			
Merged-chrX-3086492-1	chrX	3086391	3086593	+	0	wtInsv__insvInsv	1	diff__wtInsv_q20__insvInsv_q20_peak_4703			
Merged-chrX-3182654-1	chrX	3182227	3183081	+	0	wtInsv__insvInsv	1	diff__wtInsv_q20__insvInsv_q20_peak_4705			
Merged-chrX-3183314-1	chrX	3183146	3183483	+	0	wtInsv__insvInsv	1	diff__wtInsv_q20__insvInsv_q20_peak_4706			
Merged-chrX-3238769-1	chrX	3238591	3238948	+	0	wtInsv__insvInsv	1	diff__wtInsv_q20__insvInsv_q20_peak_4708			
Merged-chr3L-21629165-1	chr3L	21629066	21629265	+	0	wtInsv__insvInsv	1	diff__wtInsv_q20__insvInsv_q20_peak_3101			
Merged-chr3L-21639930-1	chr3L	21639682	21640178	+	0	wtInsv__insvInsv	1	diff__wtInsv_q20__insvInsv_q20_peak_3105			
Merged-chr3L-21643587-1	chr3L	21643323	21643851	+	0	wtInsv__insvInsv	1	diff__wtInsv_q20__insvInsv_q20_peak_3106			
Merged-chr3L-21668995-1	chr3L	21668811	21669179	+	0	wtInsv__insvInsv	1	diff__wtInsv_q20__insvInsv_q20_peak_3108			
Merged-chrX-3375203-1	chrX	3374967	3375440	+	0	wtInsv__insvInsv	1	diff__wtInsv_q20__insvInsv_q20_peak_4710			
Merged-chrX-3384787-1	chrX	3384686	3384888	+	0	wtInsv__insvInsv	1	diff__wtInsv_q20__insvInsv_q20_peak_4712			
Merged-chrX-3385792-1	chrX	3385646	3385939	+	0	wtInsv__insvInsv	1	diff__wtInsv_q20__insvInsv_q20_peak_4713			
Merged-chrX-3448529-1	chrX	3448367	3448691	+	0	wtInsv__insvInsv	1	diff__wtInsv_q20__insvInsv_q20_peak_4715			
Merged-chrX-3451218-1	chrX	3451112	3451324	+	0	wtInsv__insvInsv	1	diff__wtInsv_q20__insvInsv_q20_peak_4716			
Merged-chr3L-21674156-1	chr3L	21673959	21674353	+	0	wtInsv__insvInsv	1	diff__wtInsv_q20__insvInsv_q20_peak_3110			
Merged-chr3L-21870035-1	chr3L	21869930	21870141	+	0	wtInsv__insvInsv	1	diff__wtInsv_q20__insvInsv_q20_peak_3118			
Merged-chr3L-21870782-1	chr3L	21870540	21871025	+	0	wtInsv__insvInsv	1	diff__wtInsv_q20__insvInsv_q20_peak_3119			
Merged-chr2L-10432237-1	chr2L	10432028	10432446	+	0	wtInsv__insvInsv	1	diff__wtInsv_q20__insvInsv_q20_peak_471b			
Merged-chr3L-22137174-1	chr3L	22136901	22137448	+	0	wtInsv__insvInsv	1	diff__wtInsv_q20__insvInsv_q20_peak_3129			
Merged-chrX-3705504-1	chrX	3705261	3705747	+	0	wtInsv__insvInsv	1	diff__wtInsv_q20__insvInsv_q20_peak_4734			
Merged-chrX-3735886-1	chrX	3735731	3736041	+	0	wtInsv__insvInsv	1	diff__wtInsv_q20__insvInsv_q20_peak_4736			
Merged-chrX-3863579-1	chrX	3863458	3863701	+	0	wtInsv__insvInsv	1	diff__wtInsv_q20__insvInsv_q20_peak_4739			
Merged-chr3L-22260563-1	chr3L	22260404	22260722	+	0	wtInsv__insvInsv	1	diff__wtInsv_q20__insvInsv_q20_peak_3130			
Merged-chr3L-22271104-1	chr3L	22270919	22271289	+	0	wtInsv__insvInsv	1	diff__wtInsv_q20__insvInsv_q20_peak_3131			
Merged-chr3L-22339884-1	chr3L	22339772	22339997	+	0	wtInsv__insvInsv	1	diff__wtInsv_q20__insvInsv_q20_peak_3132			
Merged-chr3L-22340907-1	chr3L	22340588	22341227	+	0	wtInsv__insvInsv	1	diff__wtInsv_q20__insvInsv_q20_peak_3133			
Merged-chr3L-22342313-1	chr3L	22342139	22342488	+	0	wtInsv__insvInsv	1	diff__wtInsv_q20__insvInsv_q20_peak_3134			
Merged-chr3L-22491989-1	chr3L	22491738	22492240	+	0	wtInsv__insvInsv	1	diff__wtInsv_q20__insvInsv_q20_peak_3135			
Merged-chr3L-22500414-1	chr3L	22500183	22500645	+	0	wtInsv__insvInsv	1	diff__wtInsv_q20__insvInsv_q20_peak_3136			
